"","State_UT","fiscal_year","State_Govt","Central_Govt","Same_Gov","Population","I: DEVELOPMENTAL EXPENDITURE (A + B)","I: TAX REVENUE (A+B)","I.1: Development (a + b)","I.1.a.2: Medical and Public Health","I.1.a.6: Urban Development","I.1.b.2: Rural Development","I.1.b.10: General Economic Services (i + ii)","I.1.b.7.i: Roads and Bridges","I.6: WMA from RBI","I.A.1: Taxes on Income (i+ii)","I.A.3.i.a: Central Sales Tax","I.A.3.i.b: State Sales Tax/VAT","I.A.3.vii: State Goods and Services Tax","I.B: Share in Central Taxes (i to ix)","I.B.i: Central Goods and Services Tax (CGST)","I.B.iii: Income Tax","II: NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F)","II: NON-TAX REVENUE (C+D)","II.2: Central Plan Schemes","II.3: Centrally Sponsored Schemes","II.D.5.c.1: GST compensation","II.D.5.c.2: VAT compensation","II.D.5.c.3: Central sales tax compensation","Total: TOTAL EXPENDITURE (I+II+III)","Total: TOTAL REVENUE (I+II)"
"698","Uttar Pradesh","2007-2008","BSP","Congress",0,199812,35122.97,54247.06,16375.49,1074.02,28.2,680.86,39.85,4325.67,0,18.96,1384.97,12463.98,0,29287.74,0,6238.76,26550.76,14425.41,0,14.31,0,0,0,65223.21,68672.47
"699","Uttar Pradesh","2008-2009","BSP","Congress",0,199812,42695.36,59564.69,21504.37,1230.46,366.64,736.13,37.92,4931.97,0,20.9,1438.05,14125.89,0,30905.72,0,6363.88,29769.32,18266.04,0,0,0,0,0,75968.89,77830.73
"700","Uttar Pradesh","2009-2010","BSP","Congress",0,199812,45372.28,65674.27,24480.26,1263.75,2466.15,2394.41,177.99,4121.64,959.96,20.94,1397.51,18819.49,0,31796.67,0,7289.26,40641.29,30746.67,0,0,0,0,0,89373.6,96420.94
"701","Uttar Pradesh","2010-2011","BSP","Congress",0,199812,55291.73,84573.9,19270.74,1032.22,2111.23,2732.28,96.84,4608.34,713.88,25.44,1967.8,22412.2,0,43218.9,0,8926.93,48019.17,26609.87,0,0,0,0,0,107675.61,111183.76
"702","Uttar Pradesh","2011-2012","BSP","Congress",0,199812,65683.16,102964.38,20430.34,942.39,2752.42,2755.84,39.94,4570.13,0,30.46,1769.59,30695.85,0,50350.95,0,10067.03,52946.91,27905.32,0,0,0,0,0,123885.17,130869.7
"703","Uttar Pradesh","2012-2013","SP","Congress",0,199812,74637.67,115596.21,22429.34,1115.62,2243.56,1051.7,70.69,6427.29,30.69,34.95,1745.84,32450.82,0,57497.85,0,12365.05,59906.72,30307.77,0,0,0,0,0,140723.64,145903.99
"704","Uttar Pradesh","2013-2014","SP","Congress",0,199812,86467.01,129358.77,29399.3,1318.17,703.43,1600.07,81.13,9858.31,8.07,39.57,1793.33,36206.17,0,62776.7,0,13902,61983.49,38854.97,0,0,0,0,0,158146.87,168213.75
"705","Uttar Pradesh","2014-2015","SP","BJP",0,199812,95791.02,140795.33,49288.602,1900.7127,871.4808,4442.9436,147.023,13908,1731.954,43.2936,1775.8555,39812.684,0,66622.91,0,16613.52,64305.73,52626.274,0,0,0,0,0,171027.33,193421.6
"706","Uttar Pradesh","2015-2016","SP","BJP",0,199812,130367.7465,172079.9526,59163.6487,2256.007,1334.2104,4756.8761,203.5284,15298.9616,4498.55,50.2664,1886.8762,43161.6638,0,90973.6627,0,19814.58,72227.9127,54995.9901,0,0,0,0,0,212735.9451,227075.9427
"707","Uttar Pradesh","2016-2017","SP","BJP",0,199812,137695.288,195394.2104,64061.8159,2922.3018,886.4583,2249.222,297.6049,22359.0556,8695.05,55.8029,1995.0779,48117.9106,0,109428.2852,0,24393.87,88254.8174,61480.9407,0,0,0,0,0,236592.2638,256875.1511
"708","Uttar Pradesh","2017-2018","BJP","BJP",1,199812,148886.4432,218332.1444,36312.1913,1920.568,147.6516,2313.1201,354.003,7635.2844,2932.95,19.1509,989.5245,29745.3167,37585.7204,108727.3818,1718.29,31280.37,105781.6689,60443.3068,0,0,2124,0,0,266223.5182,278775.4512
"709","Uttar Pradesh","2018-2019","BJP","BJP",1,199812,158570.3172,256888.3158,59043.9823,2054.4099,583.787,3406.7165,421.8622,19816.3083,0,1.2105,483.0882,23306.5496,48801.9324,134072.5662,33756.64,35027.9322,131057.2494,73089.1945,0,0,308,0,0,301727.9563,329977.5103
"710","Uttar Pradesh","2019-2020","BJP","BJP",1,199812,166658.1859,240644.1355,57502.7283,2123.202,847.8716,3706.3504,426.7207,21376.1797,0,1.2142,446.2155,20063.7713,47232.4125,117818.3018,33433.58,31476.8418,117674.857,125749.0468,0,0,5179.5165,0,0,298833.0444,366393.1823
"711","Uttar Pradesh","2020-2021","BJP","BJP",1,199812,165277.5772,226584.3064,50714.0103,1812.5212,1281.0336,5163.7118,427.0154,18020.6327,0,0.9885,488.9209,21632.1154,42860.0255,106687.005,31611.24,33079.46,119057.5018,69592.0256,0,6007,NA,NA,NA,298543.459,296176.332
"712","Uttar Pradesh","2021-2022","BJP","BJP",1,199812,187560.3383,307725.7863,69085.3112,3143.9165,1179.082,3751.67,389.1105,22749.0588,0,1.902,1004.2602,26048.8126,54594.1159,160358.05,45918.82,47481.49,133521.0456,63285.654,0,8139.94,NA,NA,NA,337581.3802,371011.4403
"713","Uttar Pradesh","2022-2023","BJP","BJP",1,199812,260418.6487,367153.76,116539.8169,6904.1548,2467,8363.9043,940.8971,32150.4233,10000,0,795.5058,35007.1796,88264.31,146498.76,48103.07,44177.57,177670.3875,132058.95,0,0,NA,NA,NA,456089.0562,499212.71
"714","Uttar Pradesh","2023-2024","BJP","BJP",1,199812,285175.5241,445871.59,136169.5354,6796.6899,5852.02,9617.4338,1908.8289,31877.86,10000,0,917.9808,40396.8332,108212,183237.59,59250.41,57056.67,193465.4142,124994.07,0,17939,NA,NA,NA,502354.0158,570865.66
"715","Uttarakhand","1990-1991",NA,"Samajwadi Janta Party",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","Uttarakhand","1991-1992",NA,"Congress",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","Uttarakhand","1992-1993",NA,"Congress",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","Uttarakhand","1993-1994",NA,"Congress",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","Uttarakhand","1994-1995",NA,"Congress",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","Uttarakhand","1995-1996",NA,"Congress",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","Uttarakhand","1996-1997",NA,"Jata Dal",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","Uttarakhand","1997-1998",NA,"Jata Dal",0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","Uttarakhand","1998-1999",NA,"BJP",0,8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"724","Uttarakhand","1999-2000",NA,"BJP",0,8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725","Uttarakhand","2000-2001","BJP","BJP",1,8489,658.25,414.25,147.48,0,0,0,0.13,0.79,0,1.04,0,145.89,0,118.96,0,0,214.01,509.97,0,0,0,0,0,913.61,924.22
"726","Uttarakhand","2001-2002","BJP","BJP",1,8489,1812.34,1246.98,220.02,8.97,0,3.85,6.22,136.23,0,2.18,398.01,34.37,0,352.29,0,0,956.52,1485.99,0,4.18,0,0,0,2832.6,2732.97
"727","Uttarakhand","2002-2003","Congress","BJP",0,8489,2419.06,1393.24,287.45,24.52,0,10.14,10.75,126.92,0,2.41,547.8,3.26,0,371.55,0,0,1187.38,1825.09,0,2.24,0,0,0,3675.59,3218.33
"728","Uttarakhand","2003-2004","Congress","BJP",0,8489,2699.19,1660.99,475.43,35.07,0,33.85,17.55,172.9,412.27,2.24,661.72,0.24,0,435.03,0,0,1459.47,1939.27,0,2.8,0,0,0,4361.55,3600.26
"729","Uttarakhand","2004-2005","Congress","Congress",1,8489,2993.54,1964.33,988.67,50.51,0,36.36,34.89,297.61,887.44,2.59,793.29,0.21,0,519.97,0,0,1900.75,2121.26,0,5.46,0,0,0,5035.73,4085.59
"730","Uttarakhand","2005-2006","Congress","Congress",1,8489,3467.36,2794.51,1518.15,73.4,0,31.77,46.24,466.46,220.24,3.49,1014.1,0.23,0,1009.96,0,0,2026.97,2742.5,0,0,0,0,0,5610.97,5537.01
"731","Uttarakhand","2006-2007","Congress","Congress",1,8489,3828.17,3645.61,1526.43,129.48,0,72.36,51.73,541.98,676.14,4.55,1361.4,0.02,0,1131.97,0,214.5,2377.4,3727.6,0,6.29,0,0,0,6476.85,7373.22
"732","Uttarakhand","2007-2008","BJP","Congress",0,10086,4289.75,4166.45,2033.75,139.88,0,105.97,56.49,750.57,683.65,5.18,0,1627.41,0,1427.8,0,304.1,2655.02,3724.64,0,4.71,0,0,0,7254.55,7891.09
"733","Uttarakhand","2008-2009","BJP","Congress",0,10086,5016.63,4551.5,1841.87,75.59,0,114.05,47.33,739.6,802.49,6.09,168.24,1734.14,0,1506.59,0,310.17,3103.96,4083.38,0,0,0,0,0,8395.36,8634.89
"734","Uttarakhand","2009-2010","BJP","Congress",0,10086,6638.41,5109.05,2027.3,38.03,0,70.61,29.11,785.05,969.27,7.13,262.51,1976.64,0,1550.01,0,355.31,3694.35,4377.08,0,0,0,0,0,10657.48,9486.13
"735","Uttarakhand","2010-2011","BJP","Congress",0,10086,7033.24,6865.55,1750.13,67.75,0,91.82,57.52,871.77,660.98,9.69,316.63,2616.67,0,2460.07,0,508.11,4180.15,4742.62,0,0,0,0,0,11621.08,11608.16
"736","Uttarakhand","2011-2012","BJP","Congress",0,10086,8121.29,8481.66,2239.85,88.13,0.09,226.03,29.7,814.6,908.26,14.01,340.07,3295.93,0,2866.1,0,573.01,4475.23,5209.76,0,0,0,0,0,12975.33,13691.42
"737","Uttarakhand","2012-2013","Congress","Congress",1,10086,8090.47,9687.12,3412.73,134.52,142.82,246.73,20.23,872.77,15.15,17.68,448.16,3822.54,0,3272.88,0,703.81,5372.88,6060.09,0,0,0,0,0,13960.22,15747.22
"738","Uttarakhand","2013-2014","Congress","Congress",1,10086,9365.98,10928.72,3574.12,143.53,149.09,326,32.41,1033.85,165.31,17.82,615.11,4260.45,0,3573.38,0,791.29,6182.07,6391.81,0,0,0,0,0,16216.41,17320.53
"739","Uttarakhand","2014-2015","Congress","BJP",0,10086,13080.16,12130.768,4725.3487,260.4202,157.8647,701.4709,88.3064,1480.9789,180.16,22.0411,647.3092,4806.1004,0,3792.3,0,945.63,7402.28,8115.7809,0,0,0,0,0,21163.71,20246.549
"740","Uttarakhand","2015-2016","Congress","BJP",0,10086,13909.8947,14710.9788,4106.2984,140.664,358.5425,820.6577,93.9278,1389.2971,200.25,24.421,766.1721,5330.0785,0,5333.19,0,1162.76,8409.9823,6523.4572,0,0,0,0,0,23086.4427,21234.436
"741","Uttarakhand","2016-2017","Congress","BJP",0,10086,14431.2349,17308.8727,4881.8245,115.9068,110.4805,841.5041,118.2596,1363.3163,0,29.4304,668.1353,6475.2696,0,6411.57,0,1428.94,9934.0877,7580.093,0,0,0,0,0,25271.4983,24888.9657
"742","Uttarakhand","2017-2018","BJP","BJP",1,10086,15205.6455,17249.8419,5109.9582,63.9401,238.679,1236.6132,58.083,1400.5097,5930.9052,19.0686,126.917,3572.477,2687.1787,6369.55,100.52,1832.34,12408.505,9854.7325,0,0,1283,0,0,29082.6885,27104.5744
"743","Uttarakhand","2018-2019","BJP","BJP",1,10086,17211.8354,20199.6821,5730.2068,187.403,179.3857,1625.0453,57.9781,1363.9105,8172.6386,0.2264,18.9385,1863.7862,4959.8217,7853.79,1977.4,2051.86,13524.8668,11016.7544,0,0,2037,0,0,32196.0209,31216.4365
"744","Uttarakhand","2019-2020","BJP","BJP",1,10086,17297.6622,18414.992,5052.2271,97.595,469.4251,1270.1912,88.907,914.8712,7278.6327,0.2034,3.4259,1807.114,4931.0443,6901.5404,1958.47,1843.85,13844.466,12307.5759,0,0,2477.3841,0,0,32858.7979,30722.5679
"745","Uttarakhand","2020-2021","BJP","BJP",1,10086,20332.5793,18506.3053,5783.3095,172.942,574.9494,2000.4335,123.9096,1120.4574,5348.1451,0.118,31.4325,1824.8347,5053.4949,6568.72,1953.04,2031.05,14826.2521,19698.0513,0,0,NA,NA,NA,37091.0264,38204.3566
